,# Disease ID,Disease Name,Gene ID
16182,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",C2CD4B
16183,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",LEP
16184,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",LEPR
16185,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",LIPC
16186,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",MAT1A
16187,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",MTNR1B
16188,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",ATF3
16189,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",NEUROD1
16190,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",NFKB1
16191,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",NKX6-1
16192,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",NOS2
16193,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",NOS3
16194,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",NOTCH2
16195,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",ATP2A2
16196,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",ATP2A3
16197,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",OGG1
16198,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",PAM
16199,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",PAX4
16200,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",PAX6
16202,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",PCSK2
16203,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",ENPP1
16204,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",PEPD
16205,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",POU5F1
16207,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",PPARA
16208,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",PPARG
16209,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",CDKAL1
16210,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",PPP1R3A
16212,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",ITLN1
16213,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",INTS8
16214,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",PRKCB
16215,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",PROX1
16216,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",RETN
16217,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",ADAMTS9
16218,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",ZMIZ1
16219,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",PTPN1
16220,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",PTPRD
16221,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",RBMS1
16222,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",BCL2
16223,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",RELA
16224,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",BCL2L1
16225,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",RGS7
16226,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",RNF6
16227,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",ZFAND3
16229,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",S100A6
16230,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",BHMT
16231,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",SRR
16232,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",THADA
16233,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",SGCG
16234,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",SHBG
16236,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",ST6GAL1
16237,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",SLC2A1
16238,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",SLC2A2
16239,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",SLC2A4
16240,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",SNAP25
16241,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",SOD1
16242,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",SOD2
16243,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",ABCC8
16244,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",HNF1A
16245,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",HNF1B
16246,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",TCF7L2
16247,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",TGFB1
16248,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",TIMP1
16249,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",TNF
16250,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",TNFRSF1A
16251,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",TNFRSF1B
16252,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",C3
16255,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",UBE2E2
16256,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",UCP2
16257,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",VEGFA
16258,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",WFS1
16259,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",FTO
16260,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",PCNX2
16261,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",CMIP
16262,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",HMGA2
16263,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",CASP3
16264,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",KCNK16
16265,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",CASP8
16266,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",CAT
16267,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",OASL
16268,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",IRS2
16269,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",CBS
16270,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",CCND2
16271,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",KCNK17
16272,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",PRC1
16273,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",CCNQ
16274,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",DNER
16275,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",ADIPOQ
16276,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",TP53INP1
16277,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",MAPK8IP1
16278,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",VPS26A
16279,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",PSMD6
16280,C0040034,Thrombocytopenia,CSF2
16281,C0040034,Thrombocytopenia,CSF3
16282,C0040034,Thrombocytopenia,EPO
16283,C0040034,Thrombocytopenia,ETV6
16284,C0040034,Thrombocytopenia,ALB
16285,C0040034,Thrombocytopenia,FCGR2A
16286,C0040034,Thrombocytopenia,GATA1
16287,C0040034,Thrombocytopenia,GP1BB
16288,C0040034,Thrombocytopenia,GP9
16289,C0040034,Thrombocytopenia,HLA-A
16290,C0040034,Thrombocytopenia,IFNA2
16291,C0040034,Thrombocytopenia,IL3
16292,C0040034,Thrombocytopenia,ITGA2B
16293,C0040034,Thrombocytopenia,ITGB3
16294,C0040034,Thrombocytopenia,ITPA
16295,C0040034,Thrombocytopenia,ASPG
16296,C0040034,Thrombocytopenia,MTHFR
16297,C0040034,Thrombocytopenia,PECAM1
16298,C0040034,Thrombocytopenia,PF4
16299,C0040034,Thrombocytopenia,CYCS
16300,C0040034,Thrombocytopenia,XDH
16301,C0040034,Thrombocytopenia,TNFRSF10A
16302,C0040034,Thrombocytopenia,WDR1
16303,C0036920,Sezary Syndrome,CDKN1B
16304,C0036920,Sezary Syndrome,CDKN2A
16305,C0036920,Sezary Syndrome,CHD3
16306,C0036920,Sezary Syndrome,CCR4
16307,C0036920,Sezary Syndrome,CREBBP
16308,C0036920,Sezary Syndrome,DNMT3A
16309,C0036920,Sezary Syndrome,IL2RG
16310,C0036920,Sezary Syndrome,PLCG1
16311,C0036920,Sezary Syndrome,TET2
16312,C0036920,Sezary Syndrome,PRKG1
16313,C0036920,Sezary Syndrome,MAPK1
16314,C0036920,Sezary Syndrome,PTEN
16315,C0036920,Sezary Syndrome,KMT2C
16316,C0036920,Sezary Syndrome,RB1
16317,C0036920,Sezary Syndrome,RPS6KA1
16318,C0036920,Sezary Syndrome,SMARCA4
16319,C0036920,Sezary Syndrome,BRD9
16320,C0036920,Sezary Syndrome,BRAF
16321,C0036920,Sezary Syndrome,ZEB1
16322,C0036920,Sezary Syndrome,TNFRSF1B
16323,C0036920,Sezary Syndrome,TP53
16324,C0036920,Sezary Syndrome,KMT2D
16325,C0036920,Sezary Syndrome,ARID1A
16326,C0036920,Sezary Syndrome,CARD11
16327,C0036920,Sezary Syndrome,BCL10
16328,C0036920,Sezary Syndrome,IL32
16329,C1112705,Nuclear non-senile cataract,CRYAA
16330,C1112705,Nuclear non-senile cataract,CRYBB1
16331,C1112705,Nuclear non-senile cataract,CRYBB2
16332,C1112705,Nuclear non-senile cataract,CRYBB3
16333,C1112705,Nuclear non-senile cataract,CRYGD
16334,C1112705,Nuclear non-senile cataract,UNC45B
16335,C1112705,Nuclear non-senile cataract,GJA3
16336,C1112705,Nuclear non-senile cataract,MIP
16337,C1112705,Nuclear non-senile cataract,NHS
16338,C1112705,Nuclear non-senile cataract,BFSP1
16339,C1112705,Nuclear non-senile cataract,WFS1
16340,C1112705,Nuclear non-senile cataract,FYCO1
16342,C0011884,Diabetic Retinopathy,MYSM1
16343,C0011884,Diabetic Retinopathy,CRP
16344,C0011884,Diabetic Retinopathy,AGT
16345,C0011884,Diabetic Retinopathy,AGTR1
16346,C0011884,Diabetic Retinopathy,SIRT1
16347,C0011884,Diabetic Retinopathy,GAD2
16348,C0011884,Diabetic Retinopathy,HS6ST3
16349,C0011884,Diabetic Retinopathy,KIAA0825
16350,C0011884,Diabetic Retinopathy,ICAM1
16352,C0011884,Diabetic Retinopathy,PON1
16353,C0011884,Diabetic Retinopathy,RBFOX1
16354,C0011884,Diabetic Retinopathy,ARHGAP22
16355,C0011884,Diabetic Retinopathy,SOD1
16356,C0011884,Diabetic Retinopathy,THBS1
16357,C0011884,Diabetic Retinopathy,VEGFA
16358,C0011884,Diabetic Retinopathy,CASP3
16359,C0011884,Diabetic Retinopathy,PLXDC2
16361,C1384666,hearing impairment,IQGAP2
16363,C1384666,hearing impairment,M1AP
16364,C1384666,hearing impairment,CPN1
16365,C1384666,hearing impairment,CCBE1
16366,C1384666,hearing impairment,GSDME
16367,C1384666,hearing impairment,DNMT1
16368,C1384666,hearing impairment,F2RL2
16369,C1384666,hearing impairment,ZNF25
16370,C1384666,hearing impairment,SYCP2L
16371,C1384666,hearing impairment,FER
16372,C1384666,hearing impairment,NLGN1
16373,C1384666,hearing impairment,TSPAN15
16374,C1384666,hearing impairment,MSRB3
16375,C1384666,hearing impairment,SUMF1
16376,C1384666,hearing impairment,SH3PXD2B
16377,C1384666,hearing impairment,KCNIP1
16378,C1384666,hearing impairment,ZFP69
16379,C1384666,hearing impairment,APOE
16381,C1384666,hearing impairment,MIR96
16382,C1384666,hearing impairment,NTF3
16383,C1384666,hearing impairment,SLC26A4
16384,C1384666,hearing impairment,SLC29A3
16385,C1384666,hearing impairment,PRKG1
16386,C1384666,hearing impairment,HEG1
16387,C1384666,hearing impairment,PTPN14
16388,C1384666,hearing impairment,BCL2L1
16389,C1384666,hearing impairment,RPGR
16390,C1384666,hearing impairment,THADA
16391,C1384666,hearing impairment,SIL1
16392,C1384666,hearing impairment,CSMD1
16393,C1384666,hearing impairment,SOD1
16394,C1384666,hearing impairment,STAT1
16395,C1384666,hearing impairment,TLR4
16397,C1384666,hearing impairment,UQCRH
16398,C1384666,hearing impairment,ACVR1B
16399,C1384666,hearing impairment,SLC33A1
16400,C1384666,hearing impairment,CPA5
16401,C1384666,hearing impairment,TJP2
16402,C1384666,hearing impairment,GNA14
16403,C0033975,Psychotic Disorders,TOMM40
16404,C0033975,Psychotic Disorders,CPLX2
16405,C0033975,Psychotic Disorders,CPLX1
16406,C0033975,Psychotic Disorders,TRIM9
16407,C0033975,Psychotic Disorders,DRD5
16408,C0033975,Psychotic Disorders,BIN1
16409,C0033975,Psychotic Disorders,GRIN1
16410,C0033975,Psychotic Disorders,NR3C1
16411,C0033975,Psychotic Disorders,HTR1B
16412,C0033975,Psychotic Disorders,HTR2A
16413,C0033975,Psychotic Disorders,NTRK1
16414,C0033975,Psychotic Disorders,CPVL
16415,C0033975,Psychotic Disorders,AVP
16416,C0033975,Psychotic Disorders,SLC24A3
16417,C0033975,Psychotic Disorders,PVALB
16418,C0033975,Psychotic Disorders,BDNF
16419,C0033975,Psychotic Disorders,SNAP25
16420,C0033975,Psychotic Disorders,VSNL1
16421,C0033975,Psychotic Disorders,COL21A1
16422,C0033975,Psychotic Disorders,SELENBP1
16423,C0003469,Anxiety Disorders,RAI1
16424,C0003469,Anxiety Disorders,CHRNA5
16425,C0003469,Anxiety Disorders,CHRNB2
16426,C0003469,Anxiety Disorders,CNR1
16427,C0003469,Anxiety Disorders,ADORA2A
16428,C0003469,Anxiety Disorders,CRH
16429,C0003469,Anxiety Disorders,CRHR1
16430,C0003469,Anxiety Disorders,CRHR2
16431,C0003469,Anxiety Disorders,CRP
16432,C0003469,Anxiety Disorders,DNMT1
16433,C0003469,Anxiety Disorders,DRD2
16434,C0003469,Anxiety Disorders,FOS
16435,C0003469,Anxiety Disorders,GABRA2
16436,C0003469,Anxiety Disorders,GLO1
16437,C0003469,Anxiety Disorders,GNB1
16438,C0003469,Anxiety Disorders,GRM8
16439,C0003469,Anxiety Disorders,HTR7
16440,C0003469,Anxiety Disorders,IFNA2
16441,C0003469,Anxiety Disorders,APP
16443,C0003469,Anxiety Disorders,MDK
16444,C0003469,Anxiety Disorders,MECP2
16445,C0003469,Anxiety Disorders,MIF
16446,C0003469,Anxiety Disorders,NPY
16447,C0003469,Anxiety Disorders,NPY1R
16448,C0003469,Anxiety Disorders,OXT
16449,C0003469,Anxiety Disorders,PAM
16450,C0003469,Anxiety Disorders,SHANK1
16451,C0003469,Anxiety Disorders,SERPINA1
16452,C0003469,Anxiety Disorders,NPS
16453,C0003469,Anxiety Disorders,SLC6A3
16454,C0003469,Anxiety Disorders,SLC6A4
16455,C0003469,Anxiety Disorders,TNF
16456,C0003469,Anxiety Disorders,UCN
16457,C0003469,Anxiety Disorders,EOMES
16458,C0003469,Anxiety Disorders,CARTPT
16459,C0003469,Anxiety Disorders,MFAP3L
16460,C1261502,Finding of Mean Corpuscular Hemoglobin,TIMM23
16461,C1261502,Finding of Mean Corpuscular Hemoglobin,RCL1
16462,C1261502,Finding of Mean Corpuscular Hemoglobin,DENND4A
16463,C1261502,Finding of Mean Corpuscular Hemoglobin,TMPRSS6
16464,C1261502,Finding of Mean Corpuscular Hemoglobin,TYMP
16465,C1261502,Finding of Mean Corpuscular Hemoglobin,MARCHF8
16466,C1261502,Finding of Mean Corpuscular Hemoglobin,GCDH
16467,C1261502,Finding of Mean Corpuscular Hemoglobin,HBA1
16468,C1261502,Finding of Mean Corpuscular Hemoglobin,HFE
16469,C1261502,Finding of Mean Corpuscular Hemoglobin,LUC7L
16470,C1261502,Finding of Mean Corpuscular Hemoglobin,TFRC
16471,C1261502,Finding of Mean Corpuscular Hemoglobin,THRB
16472,C1261502,Finding of Mean Corpuscular Hemoglobin,NPRL3
16474,C1261502,Finding of Mean Corpuscular Hemoglobin,CCND3
16475,C0022665,Kidney Neoplasm,CDKN1B
16476,C0022665,Kidney Neoplasm,NDRG1
16477,C0022665,Kidney Neoplasm,CYP1A1
16478,C0022665,Kidney Neoplasm,EIF4EBP1
16479,C0022665,Kidney Neoplasm,GSTT1
16480,C0022665,Kidney Neoplasm,IL2
16481,C0022665,Kidney Neoplasm,TNFRSF9
16482,C0022665,Kidney Neoplasm,ABCB1
16483,C0022665,Kidney Neoplasm,ATP7B
16484,C0022665,Kidney Neoplasm,BCOR
16485,C0022665,Kidney Neoplasm,AXL
16486,C0022665,Kidney Neoplasm,MAPK1
16487,C0022665,Kidney Neoplasm,MAPK3
16488,C0022665,Kidney Neoplasm,PTGS2
16489,C0022665,Kidney Neoplasm,RAF1
16490,C0022665,Kidney Neoplasm,CCND1
16491,C0022665,Kidney Neoplasm,SLC5A5
16492,C0022665,Kidney Neoplasm,HLTF
16493,C0022665,Kidney Neoplasm,SOD2
16494,C0022665,Kidney Neoplasm,BRAF
16495,C0022665,Kidney Neoplasm,AURKA
16496,C0022665,Kidney Neoplasm,TSC2
16497,C0022665,Kidney Neoplasm,VHL
16498,C0022665,Kidney Neoplasm,RASSF5
16499,C0022665,Kidney Neoplasm,TNFSF10
16500,C0022665,Kidney Neoplasm,KYAT1
16501,C0022665,Kidney Neoplasm,IL32
16504,C0026603,Motion Sickness,CELF2
16505,C0026603,Motion Sickness,POU6F2
16506,C0026603,Motion Sickness,CPNE4
16508,C0026603,Motion Sickness,SDK1
16509,C0026603,Motion Sickness,NLGN1
16510,C0026603,Motion Sickness,AUTS2
16511,C0026603,Motion Sickness,GPD2
16512,C0026603,Motion Sickness,PDZRN4
16513,C0026603,Motion Sickness,HOXB3
16514,C0026603,Motion Sickness,HOXD3
16515,C0026603,Motion Sickness,LRP1B
16516,C0026603,Motion Sickness,MAP2K5
16517,C0026603,Motion Sickness,PRDM16
16518,C0026603,Motion Sickness,ST18
16519,C0024305,"Lymphoma, Non-Hodgkin",CHEK2
16520,C0024305,"Lymphoma, Non-Hodgkin",CSF2
16521,C0024305,"Lymphoma, Non-Hodgkin",CSF3
16522,C0024305,"Lymphoma, Non-Hodgkin",CYP2E1
16523,C0024305,"Lymphoma, Non-Hodgkin",EPHX1
16524,C0024305,"Lymphoma, Non-Hodgkin",FPGS
16525,C0024305,"Lymphoma, Non-Hodgkin",RAD54B
16526,C0024305,"Lymphoma, Non-Hodgkin",HLA-DRB1
16527,C0024305,"Lymphoma, Non-Hodgkin",IFNA2
16528,C0024305,"Lymphoma, Non-Hodgkin",MTHFR
16529,C0024305,"Lymphoma, Non-Hodgkin",PRF1
16530,C0024305,"Lymphoma, Non-Hodgkin",BCL2
16531,C0024305,"Lymphoma, Non-Hodgkin",BCL6
16532,C0024305,"Lymphoma, Non-Hodgkin",BHMT
16533,C0024305,"Lymphoma, Non-Hodgkin",SHMT1
16534,C0024305,"Lymphoma, Non-Hodgkin",BRAF
16535,C0024305,"Lymphoma, Non-Hodgkin",TFRC
16536,C0024305,"Lymphoma, Non-Hodgkin",TP53
16537,C0024305,"Lymphoma, Non-Hodgkin",TYMS
16538,C0024305,"Lymphoma, Non-Hodgkin",CASP10
16539,C0024305,"Lymphoma, Non-Hodgkin",RAD54L
16540,C0024305,"Lymphoma, Non-Hodgkin",CBS
16542,C0024301,"Lymphoma, Follicular",CREBBP
16543,C0024301,"Lymphoma, Follicular",EBF1
16544,C0024301,"Lymphoma, Follicular",EZH2
16545,C0024301,"Lymphoma, Follicular",KDSR
16546,C0024301,"Lymphoma, Follicular",HLA-DRB1
16547,C0024301,"Lymphoma, Follicular",IFNA2
16548,C0024301,"Lymphoma, Follicular",IGH
16549,C0024301,"Lymphoma, Follicular",LPP
16550,C0024301,"Lymphoma, Follicular",MTHFR
16551,C0024301,"Lymphoma, Follicular",MTR
16552,C0024301,"Lymphoma, Follicular",MYD88
16553,C0024301,"Lymphoma, Follicular",GRAMD1B
16554,C0024301,"Lymphoma, Follicular",PVT1
16555,C0024301,"Lymphoma, Follicular",BCL2
16556,C0024301,"Lymphoma, Follicular",BCL6
16557,C0024301,"Lymphoma, Follicular",TNFAIP3
16558,C0024301,"Lymphoma, Follicular",TYMS
16559,C0024301,"Lymphoma, Follicular",CYBC1
16560,C0024301,"Lymphoma, Follicular",KMT2D
16561,C0024301,"Lymphoma, Follicular",SLC14A2
16562,C0024301,"Lymphoma, Follicular",BCL10
16563,C0024301,"Lymphoma, Follicular",CD86
16564,C0040028,"Thrombocythemia, Essential",SH2B3
16565,C0040028,"Thrombocythemia, Essential",FGF2
16566,C0040028,"Thrombocythemia, Essential",IFNA2
16567,C0040028,"Thrombocythemia, Essential",JAK2
16568,C0040028,"Thrombocythemia, Essential",MPL
16569,C0040028,"Thrombocythemia, Essential",PDGFA
16570,C0040028,"Thrombocythemia, Essential",PDGFB
16571,C0040028,"Thrombocythemia, Essential",TET2
16572,C0040028,"Thrombocythemia, Essential",TGFB1
16573,C0040028,"Thrombocythemia, Essential",THPO
16574,C0040028,"Thrombocythemia, Essential",TP53
16575,C0040028,"Thrombocythemia, Essential",CALR
16576,C0003864,Arthritis,TSBP1
16577,C0003864,Arthritis,COL2A1
16578,C0003864,Arthritis,COPA
16579,C0003864,Arthritis,REEP3
16580,C0003864,Arthritis,JMJD1C
16581,C0003864,Arthritis,HP
16582,C0003864,Arthritis,TIMMDC1
16583,C0003864,Arthritis,ZFP36
16584,C0003864,Arthritis,VTCN1
16585,C0003864,Arthritis,CD69
16586,C0020649,Hypotension,NISCH
16587,C0020649,Hypotension,CNR1
16588,C0020649,Hypotension,ADORA1
16589,C0020649,Hypotension,ADORA2A
16590,C0020649,Hypotension,CRH
16591,C0020649,Hypotension,ADRA1B
16592,C0020649,Hypotension,CTF1
16593,C0020649,Hypotension,ADRA2A
16594,C0020649,Hypotension,ACE
16595,C0020649,Hypotension,DRD1
16596,C0020649,Hypotension,DRD2
16597,C0020649,Hypotension,AGT
16598,C0020649,Hypotension,EDN1
16599,C0020649,Hypotension,EDN2
16600,C0020649,Hypotension,EDN3
16601,C0020649,Hypotension,ALB
16602,C0020649,Hypotension,FGF1
16603,C0020649,Hypotension,GCG
16604,C0020649,Hypotension,GRIA1
16605,C0020649,Hypotension,GRIN2B
16606,C0020649,Hypotension,HRH1
16607,C0020649,Hypotension,HTR1B
16608,C0020649,Hypotension,HTR1D
16609,C0020649,Hypotension,IFNG
16610,C0020649,Hypotension,IL1A
16611,C0020649,Hypotension,IL1B
16612,C0020649,Hypotension,IL2
16613,C0020649,Hypotension,IL6
16614,C0020649,Hypotension,INS
16615,C0020649,Hypotension,KNG1
16616,C0020649,Hypotension,LTF
16617,C0020649,Hypotension,MAOA
16618,C0020649,Hypotension,MAOB
16619,C0020649,Hypotension,NPPA
16620,C0020649,Hypotension,NPPB
16621,C0020649,Hypotension,OXT
16622,C0020649,Hypotension,PDYN
16623,C0020649,Hypotension,PLAT
16624,C0020649,Hypotension,PLAU
16625,C0020649,Hypotension,PNOC
16626,C0020649,Hypotension,POMC
16627,C0020649,Hypotension,AVP
16628,C0020649,Hypotension,PRL
16629,C0020649,Hypotension,REN
16630,C0020649,Hypotension,BDKRB2
16631,C0020649,Hypotension,SCNN1G
16632,C0020649,Hypotension,SLC9A3
16633,C0020649,Hypotension,SOD1
16634,C0020649,Hypotension,TAC1
16635,C0020649,Hypotension,TNF
16636,C0020649,Hypotension,UCN
16637,C0020649,Hypotension,VIP
16638,C0020649,Hypotension,CAT
16639,C0035126,Reperfusion Injury,CDKN1A
16640,C0035126,Reperfusion Injury,CHAT
16641,C0035126,Reperfusion Injury,IRAK3
16642,C0035126,Reperfusion Injury,TICAM1
16643,C0035126,Reperfusion Injury,CYBB
16644,C0035126,Reperfusion Injury,AGT
16645,C0035126,Reperfusion Injury,HBEGF
16646,C0035126,Reperfusion Injury,EDN1
16647,C0035126,Reperfusion Injury,EFNA5
16648,C0035126,Reperfusion Injury,EFNB2
16649,C0035126,Reperfusion Injury,EGF
16650,C0035126,Reperfusion Injury,EGR1
16651,C0035126,Reperfusion Injury,ETS1
16652,C0035126,Reperfusion Injury,FGF2
16653,C0035126,Reperfusion Injury,FGF7
16654,C0035126,Reperfusion Injury,VEGFD
16655,C0035126,Reperfusion Injury,FOS
16656,C0035126,Reperfusion Injury,ALOX5
16657,C0035126,Reperfusion Injury,GAST
16658,C0035126,Reperfusion Injury,GJB1
16659,C0035126,Reperfusion Injury,GPT
16660,C0035126,Reperfusion Injury,GPX1
16661,C0035126,Reperfusion Injury,CXCL1
16662,C0035126,Reperfusion Injury,CXCL2
16663,C0035126,Reperfusion Injury,HGF
16664,C0035126,Reperfusion Injury,HMOX1
16665,C0035126,Reperfusion Injury,HSPA1A
16666,C0035126,Reperfusion Injury,HSPA8
16667,C0035126,Reperfusion Injury,HSPB1
16668,C0035126,Reperfusion Injury,ICAM1
16669,C0035126,Reperfusion Injury,ID3
16670,C0035126,Reperfusion Injury,IL1A
16671,C0035126,Reperfusion Injury,IL1B
16672,C0035126,Reperfusion Injury,IL6
16673,C0035126,Reperfusion Injury,IL6ST
16674,C0035126,Reperfusion Injury,CXCL8
16675,C0035126,Reperfusion Injury,IL10
16676,C0035126,Reperfusion Injury,IL12A
16677,C0035126,Reperfusion Injury,INPP5D
16678,C0035126,Reperfusion Injury,ITGA5
16679,C0035126,Reperfusion Injury,JUN
16680,C0035126,Reperfusion Injury,KDR
16681,C0035126,Reperfusion Injury,MMP9
16682,C0035126,Reperfusion Injury,MPO
16683,C0035126,Reperfusion Injury,MYD88
16684,C0035126,Reperfusion Injury,NOS2
16685,C0035126,Reperfusion Injury,NOS3
16686,C0035126,Reperfusion Injury,GHRL
16687,C0035126,Reperfusion Injury,PLA2G2A
16688,C0035126,Reperfusion Injury,PLAT
16689,C0035126,Reperfusion Injury,PLAU
16690,C0035126,Reperfusion Injury,PPARA
16691,C0035126,Reperfusion Injury,PPARG
16692,C0035126,Reperfusion Injury,MAPK8
16693,C0035126,Reperfusion Injury,MAPK9
16694,C0035126,Reperfusion Injury,PTEN
16695,C0035126,Reperfusion Injury,PTGS1
16696,C0035126,Reperfusion Injury,PTGS2
